pic_id,pred
pic_2018558091,0.702203
pic_2018560046,0.361743
pic_2018571997,0.934288
pic_2018574101,0.004410
pic_2018582225,0.955711
pic_2018598170,0.303076
pic_2018618445,0.330179
pic_2018646885,0.776211
pic_2018653876,0.809827
pic_2018655871,0.075443
pic_2018664464,0.016606
pic_2018665228,0.766233
pic_2018683636,0.795102
pic_2018695670,0.870790
pic_2018752243,0.710380
pic_2018761807,0.968648
pic_2018819995,0.444450
pic_2018822827,0.091993
pic_2018823722,0.950811
pic_2018862596,0.619168
pic_2018877925,0.181880
pic_2018882713,0.003265
pic_2018884730,0.202555
pic_2018885423,0.946352
pic_2018891099,0.029513
pic_2018902070,0.635683
pic_2018932876,0.076716
pic_2018961614,0.512383
pic_2018979457,0.440945
pic_2018991848,0.156639
pic_2018992083,0.417102
pic_2018994526,0.115606
pic_2019015975,0.827137
pic_2019022289,0.543825
pic_2019046843,0.907063
pic_2019051807,0.348716
pic_2019055690,0.750102
pic_2019079619,0.462715
pic_2019079970,0.640882
pic_2019081687,0.009741
pic_2019093704,0.411736
pic_2019102613,0.815286
pic_2019111472,0.693087
pic_2019125098,0.281709
pic_2019142152,0.355059
pic_2019154773,0.016265
pic_2019177127,0.921587
pic_2019202690,0.530579
pic_2019225548,0.474259
pic_2019251924,0.730038
pic_2019254882,0.929947
pic_2019255436,0.329804
pic_2019315736,0.547219
pic_2019318775,0.047760
pic_2019374815,0.496409
pic_2019377666,0.023204
pic_2019384888,0.317557
pic_2019397747,0.224383
pic_2019435805,0.166583
pic_2019469724,0.523734
pic_2019483322,0.033631
pic_2019498414,0.918366
pic_2019505475,0.987536
pic_2019513619,0.637785
pic_2019574243,0.506908
pic_2019578710,0.002370
pic_2019581141,0.237312
pic_2019605641,0.692242
pic_2019625966,0.217816
pic_2019657983,0.138014
pic_2019663101,0.768301
pic_2019703457,0.990851
pic_2019711105,0.649008
pic_2019716088,0.966251
pic_2019741674,0.241938
pic_2019761124,0.011245
pic_2019777943,0.766813
pic_2019811901,0.382813
pic_2019821757,0.536210
pic_2019835185,0.007190
pic_2019868914,0.078926
pic_2019878731,0.588627
pic_2019956043,0.027635
pic_2019985218,0.679714
pic_2020004999,0.019179
pic_2020039029,0.671353
pic_2020046192,0.727431
pic_2020047771,0.823075
pic_2020052954,0.058477
pic_2020121848,0.444490
pic_2020132751,0.230538
pic_2020134678,0.024521
pic_2020180209,0.980242
pic_2020186525,0.825079
pic_2020216038,0.034042
pic_2020222769,0.206533
pic_2020224619,0.053258
pic_2020255915,0.585667
pic_2020270982,0.755784
pic_2020273303,0.969016
pic_2020303264,0.028880
pic_2020307419,0.300784
pic_2020314247,0.780614
pic_2020368772,0.581974
pic_2020401957,0.089048
pic_2020427110,0.004100
pic_2020481791,0.020317
pic_2020486968,0.180537
pic_2020496071,0.036384
pic_2020513817,0.024124
pic_2020525914,0.085129
pic_2020555483,0.977971
pic_2020562137,0.008621
pic_2020592302,0.287155
pic_2020624991,0.411301
pic_2020640060,0.005352
pic_2020674548,0.018219
pic_2020709466,0.813824
pic_2020762664,0.551485
pic_2020795515,0.492615
pic_2020803160,0.158075
pic_2020803690,0.544341
pic_2020806956,0.140881
pic_2020818997,0.969322
pic_2020844944,0.262880
pic_2020856432,0.126086
pic_2020862111,0.000501
pic_2020875022,0.268957
pic_2020885605,0.778861
pic_2020919187,0.754871
pic_2020922596,0.540901
pic_2020946909,0.130196
pic_2020954223,0.274957
pic_2020957600,0.095035
pic_2020958936,0.070788
pic_2021045800,0.422899
pic_2021058800,0.004057
pic_2021070047,0.716021
pic_2021078335,0.000287
pic_2021094528,0.987997
pic_2021127498,0.912229
pic_2021133282,0.922023
pic_2021137443,0.194018
pic_2021168707,0.423458
pic_2021186492,0.236793
pic_2021195296,0.778083
pic_2021198378,0.658226
pic_2021202143,0.725458
pic_2021202164,0.588442
pic_2021216362,0.943772
pic_2021221568,0.533320
pic_2021222898,0.397169
pic_2021224977,0.249424
pic_2021246126,0.102615
pic_2021270922,0.975580
pic_2021281982,0.458593
pic_2021286750,0.662975
pic_2021312640,0.970964
pic_2021318043,0.333856
pic_2021386115,0.935438
pic_2021415853,0.805736
pic_2021429843,0.048108
pic_2021438797,0.310084
pic_2021443812,0.271602
pic_2021455163,0.200929
pic_2021459704,0.708897
pic_2021468825,0.336940
pic_2021495864,0.001092
pic_2021495924,0.026261
pic_2021536021,0.995105
pic_2021557934,0.037733
pic_2021589617,0.002149
pic_2021593358,0.924418
pic_2021597573,0.310186
pic_2021605971,0.275937
pic_2021628165,0.751548
pic_2021633080,0.080681
pic_2021634624,0.463392
pic_2021647455,0.192523
pic_2021657925,0.052343
pic_2021705939,0.578845
pic_2021743194,0.400595
pic_2021748374,0.901625
pic_2021758067,0.351054
pic_2021759159,0.728322
pic_2021764731,0.832418
pic_2021767553,0.065927
pic_2021788891,0.829432
pic_2021797997,0.007426
pic_2021798512,0.032016
pic_2021812402,0.054060
pic_2021826721,0.245949
pic_2021828637,0.267822
pic_2021829953,0.072598
pic_2021867707,0.756171
pic_2021900693,0.149382
pic_2021948031,0.023830
pic_2021948454,0.601327
pic_2021949158,0.715239
pic_2021956351,0.461522
pic_2021965471,0.007845
pic_2021969219,0.466930
pic_2021977445,0.001556
pic_2021986841,0.253125
pic_2022005336,0.003406
pic_2022012782,0.054751
pic_2022013916,0.698392
pic_2022022034,0.210688
pic_2022024196,0.052150
pic_2022025735,0.742141
pic_2022056162,0.997290
pic_2022062670,0.976424
pic_2022072756,0.712855
pic_2022081751,0.028410
pic_2022104171,0.765382
pic_2022135564,0.071480
pic_2022142933,0.874737
pic_2022159623,0.929611
pic_2022164909,0.822680
pic_2022242420,0.654018
pic_2022274441,0.040429
pic_2022289819,0.065231
pic_2022296520,0.012116
pic_2022300763,0.006645
pic_2022302364,0.001102
pic_2022319517,0.166952
pic_2022344127,0.140046
pic_2022352059,0.326789
pic_2022357535,0.702463
pic_2022387621,0.007571
pic_2022390554,0.539901
pic_2022440847,0.958954
pic_2022457092,0.004154
pic_2022464824,0.921513
pic_2022471467,0.055696
pic_2022476659,0.001757
pic_2022476901,0.380630
pic_2022549891,0.359686
pic_2022550745,0.724564
pic_2022558483,0.014204
pic_2022560148,0.068071
pic_2022573495,0.903842
pic_2022578373,0.818984
pic_2022588679,0.009764
pic_2022598378,0.065178
pic_2022602680,0.262188
pic_2022608906,0.474063
pic_2022628944,0.075391
pic_2022632546,0.017254
pic_2022633492,0.454085
pic_2022650929,0.522904
pic_2022652549,0.497160
pic_2022657959,0.123252
pic_2022667691,0.499376
pic_2022678169,0.373670
pic_2022689373,0.055432
pic_2022723669,0.684591
pic_2022738535,0.031218
pic_2022750191,0.510719
pic_2022758606,0.732369
pic_2022788724,0.005993
pic_2022831967,0.834895
pic_2022911563,0.239163
pic_2022913657,0.109700
pic_2022931587,0.080376
pic_2022960661,0.676358
pic_2022975540,0.041379
pic_2022990210,0.500175
pic_2022991858,0.594398
pic_2023020865,0.008362
pic_2023079644,0.399589
pic_2023087253,0.640796
pic_2023109573,0.385559
pic_2023131702,0.821957
pic_2023132488,0.956513
pic_2023157756,0.902288
pic_2023208468,0.289454
pic_2023210481,0.192728
pic_2023241639,0.080333
pic_2023259019,0.975535
pic_2023269503,0.357186
pic_2023310687,0.044685
pic_2023313674,0.139138
pic_2023337083,0.015918
pic_2023338081,0.826801
pic_2023376299,0.880124
pic_2023390634,0.009091
pic_2023393078,0.333933
pic_2023411565,0.001715
pic_2023417901,0.000407
pic_2023420383,0.929978
pic_2023440452,0.806091
pic_2023464707,0.993263
pic_2023496667,0.847942
pic_2023515202,0.000738
pic_2023524433,0.029802
pic_2023528959,0.472589
pic_2023547865,0.713946
pic_2023575257,0.385749
pic_2023582727,0.817719
pic_2023607873,0.268969
pic_2023639101,0.692720
pic_2023644088,0.001064
pic_2023654250,0.163589
pic_2023655557,0.287662
pic_2023663826,0.075419
pic_2023690073,0.979940
pic_2023702153,0.751018
pic_2023704419,0.039963
pic_2023786320,0.393131
pic_2023801224,0.941672
pic_2023811118,0.637725
pic_2023835565,0.020279
pic_2023847119,0.965005
pic_2023862675,0.384821
pic_2023872564,0.900378
pic_2023929573,0.709458
pic_2023945866,0.070141
pic_2023947338,0.765589
pic_2023962095,0.219145
pic_2023974028,0.010417
pic_2023978758,0.126467
pic_2023994950,0.438330
pic_2023998622,0.993157
pic_2024051122,0.175239
pic_2024073509,0.644522
pic_2024090201,0.926495
pic_2024116619,0.129343
pic_2024132584,0.447435
pic_2024176871,0.341124
pic_2024179449,0.027538
pic_2024181244,0.063167
pic_2024203529,0.040712
pic_2024212096,0.774902
pic_2024213661,0.503657
pic_2024257488,0.980778
pic_2024266545,0.271099
pic_2024291214,0.915753
pic_2024295696,0.792442
pic_2024306172,0.025018
pic_2024316231,0.727099
pic_2024371688,0.046430
pic_2024379960,0.987299
pic_2024403394,0.002412
pic_2024409491,0.303412
pic_2024425473,0.922215
pic_2024435989,0.002356
pic_2024457370,0.973547
pic_2024513911,0.987996
pic_2024525209,0.123483
pic_2024545204,0.035495
pic_2024581819,0.002508
pic_2024584430,0.000947
pic_2024591403,0.694773
pic_2024613169,0.966365
pic_2024670978,0.369723
pic_2024701428,0.584085
pic_2024732294,0.768716
pic_2024803067,0.339322
pic_2024812897,0.343589
pic_2024816797,0.920592
pic_2024817957,0.481316
pic_2024822792,0.365952
pic_2024837754,0.921358
pic_2024852172,0.531969
pic_2024938212,0.858708
pic_2024941150,0.087188
pic_2024949485,0.183979
pic_2024954598,0.596968
pic_2024972106,0.563687
pic_2024978859,0.058685
pic_2024993126,0.347461
pic_2025010968,0.634893
pic_2025090837,0.469965
pic_2025100308,0.005696
pic_2025113531,0.487135
pic_2025122347,0.051706
pic_2025135006,0.222634
pic_2025154002,0.026505
pic_2025163935,0.460953
pic_2025166821,0.605812
pic_2025184664,0.151724
pic_2025189400,0.888640
pic_2025219608,0.875136
pic_2025231824,0.041645
pic_2025232325,0.335457
pic_2025240986,0.461909
pic_2025246069,0.352007
pic_2025276307,0.063369
pic_2025278254,0.125858
pic_2025308600,0.536608
pic_2025343391,0.714779
pic_2025372745,0.227096
pic_2025380880,0.634479
pic_2025453149,0.719195
pic_2025463549,0.002298
pic_2025472667,0.220662
pic_2025498032,0.001966
pic_2025527416,0.008550
pic_2025552960,0.287211
pic_2025561270,0.427862
pic_2025571730,0.559147
pic_2025614295,0.004620
pic_2025659179,0.713385
pic_2025659482,0.034156
pic_2025706130,0.006023
pic_2025707390,0.680423
pic_2025712665,0.703000
pic_2025729236,0.887138
pic_2025736695,0.807653
pic_2025788782,0.514760
pic_2025795842,0.810306
pic_2025842727,0.773364
pic_2025843438,0.109511
pic_2025861356,0.439753
pic_2025864211,0.262511
pic_2025907833,0.748232
pic_2025923778,0.923738
pic_2025926888,0.366141
pic_2025929462,0.917589
pic_2025942117,0.473576
pic_2025943219,0.024684
pic_2025970078,0.971658
pic_2025971918,0.070120
pic_2025983651,0.415356
pic_2025986013,0.831999
pic_2026016147,0.476425
pic_2026032486,0.786341
pic_2026056697,0.717686
pic_2026059307,0.925395
pic_2026066295,0.002358
pic_2026069111,0.723896
pic_2026077863,0.644379
pic_2026079368,0.343153
pic_2026101641,0.202511
pic_2026102281,0.814132
pic_2026153491,0.105352
pic_2026174317,0.035528
pic_2026180002,0.048825
pic_2026180280,0.003730
pic_2026182095,0.496148
pic_2026225955,0.292048
pic_2026251632,0.044645
pic_2026269566,0.934345
pic_2026272754,0.526116
pic_2026318901,0.273548
pic_2026343821,0.210693
pic_2026357668,0.034767
pic_2026363701,0.014609
pic_2026395218,0.085116
pic_2026427125,0.230183
pic_2026435780,0.856703
pic_2026482348,0.086005
pic_2026499338,0.641755
pic_2026500937,0.285074
pic_2026503223,0.009366
pic_2026506730,0.418275
pic_2026513148,0.089373
pic_2026565643,0.477229
pic_2026577877,0.665451
pic_2026584387,0.058223
pic_2026599469,0.059828
pic_2026656327,0.366235
pic_2026666993,0.026485
pic_2026714298,0.544901
pic_2026725113,0.959532
pic_2026777129,0.139683
pic_2026789503,0.168664
pic_2026812481,0.003990
pic_2026814095,0.879982
pic_2026829126,0.092268
pic_2026853278,0.777482
pic_2026871559,0.496022
pic_2026899803,0.587076
pic_2026916317,0.219865
pic_2026945036,0.169986
pic_2026969698,0.061413
pic_2026973332,0.727085
pic_2026977084,0.007991
pic_2026994846,0.032508
pic_2027002779,0.833617
pic_2027017337,0.668604
pic_2027057343,0.540182
pic_2027065041,0.505037
pic_2027073615,0.161973
pic_2027089426,0.232525
pic_2027094646,0.763336
pic_2027106914,0.004033
pic_2027108273,0.611568
pic_2027121470,0.000469
pic_2027122341,0.316240
pic_2027127864,0.685978
pic_2027138481,0.362091
pic_2027139955,0.134090
pic_2027199750,0.077905
pic_2027207087,0.358464
pic_2027219940,0.216844
pic_2027231387,0.000583
pic_2027255892,0.005920
pic_2027260728,0.560079
pic_2027264501,0.019478
pic_2027267568,0.835199
pic_2027316533,0.145910
pic_2027319571,0.594216
pic_2027320909,0.903059
pic_2027359849,0.751390
pic_2027360252,0.498824
pic_2027394819,0.628965
pic_2027402821,0.948256
pic_2027404645,0.776861
pic_2027447066,0.774554
pic_2027449396,0.984306
pic_2027480298,0.922023
pic_2027481918,0.537672
pic_2027484329,0.169335
pic_2027502189,0.120989
pic_2027506429,0.417625
pic_2027529405,0.000848
pic_2027584488,0.743663
pic_2027585392,0.851818
pic_2027620828,0.086733
pic_2027622943,0.112757
pic_2027661061,0.786225
pic_2027687794,0.766963
pic_2027703954,0.035823
pic_2027710814,0.759721
pic_2027719725,0.039273
pic_2027721135,0.397849
pic_2027723492,0.686207
pic_2027758560,0.603660
pic_2027808082,0.719002
pic_2027812408,0.446906
pic_2027815796,0.320933
pic_2027819553,0.982910
pic_2027821631,0.320108
pic_2027835528,0.869584
pic_2027847221,0.108173
pic_2027848430,0.828329
pic_2027862197,0.742927
pic_2027865239,0.524605
pic_2027877434,0.520416
pic_2027877753,0.034442
pic_2027884783,0.171898
pic_2027936413,0.959374
pic_2027948795,0.402491
pic_2027965341,0.328991
pic_2027984604,0.643533
pic_2028007632,0.859814
pic_2028025076,0.236835
pic_2028059241,0.792218
pic_2028065447,0.649337
pic_2028068930,0.093545
pic_2028070013,0.884622
pic_2028081378,0.163346
pic_2028103810,0.424269
pic_2028123122,0.209375
pic_2028132955,0.996349
pic_2028134664,0.224233
pic_2028149108,0.488552
pic_2028171445,0.014455
pic_2028178056,0.718827
pic_2028191192,0.531305
pic_2028191888,0.754782
pic_2028199005,0.506099
pic_2028208189,0.100389
pic_2028223189,0.591921
pic_2028289255,0.068053
pic_2028310224,0.910856
pic_2028317583,0.465636
pic_2028322490,0.741532
pic_2028331366,0.188785
pic_2028355261,0.945964
pic_2028369972,0.055116
pic_2028373919,0.806632
pic_2028374622,0.122590
pic_2028403904,0.001610
pic_2028410384,0.395333
pic_2028436368,0.710669
pic_2028440364,0.441487
pic_2028449893,0.674186
pic_2028452788,0.001063
pic_2028478710,0.401519
pic_2028493837,0.530887
pic_2028494976,0.008196
pic_2028501045,0.032011
pic_2028526728,0.022210
pic_2028538733,0.311106
pic_2028584354,0.151817
pic_2028611853,0.527248
pic_2028617255,0.005282
pic_2028642197,0.961942
pic_2028646638,0.001484
pic_2028648186,0.004381
pic_2028648561,0.978013
pic_2028648941,0.667543
pic_2028694041,0.925797
pic_2028739159,0.722950
pic_2028770016,0.992422
pic_2028771831,0.099420
pic_2028788338,0.611209
pic_2028864239,0.325889
pic_2028870816,0.133758
pic_2028877193,0.962244
pic_2028904402,0.935184
pic_2028911405,0.489800
pic_2028922016,0.746625
pic_2028963569,0.161833
pic_2028974931,0.445249
pic_2028981879,0.152323
pic_2028982325,0.129276
pic_2028984278,0.567123
pic_2028990061,0.729251
pic_2028991297,0.989604
